FU 137	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	36	1	10015	3439	3336	3943	199156	28261	40373	36.59
	36	2	59442	11741	5955	40385	119371	32169	45957	36.59
	36	3	60743	13679	5566	15780	217702	35492	50704	36.59
	36	4	60174	24688	11464	55972	238683	34406	49152	36.59
	36	5	212991	38741	11162	109604	198414	34681	49545	36.59
	36	6	75049	24959	10738	41412	85283	30564	43663	36.59
	36	7	62701	15122	7601	99517	145679	30870	44101	36.59
	36	8	11082	3444	3397	3138	4227	2867	4097	36.59
	37	1	10005	3455	3319	4016	217947	28554	40792	36.59
	37	2	59537	11761	5947	40425	119379	32155	45936	36.59
	37	3	60751	13675	5541	15783	217770	35466	50667	36.59
	37	4	60195	24677	11498	55972	238685	34391	49131	36.59
	37	5	221858	39784	11144	109489	198317	34636	49480	36.59
	37	6	75039	24948	10749	41735	85351	30542	43632	36.59
	37	7	62730	15147	7592	99754	145944	30919	44171	36.59
	37	8	11077	3447	3387	3131	4229	2849	4071	36.59
	38	1	9996	3434	3343	4108	238064	28839	41199	36.63
	38	2	59543	11757	5922	40502	119520	32208	46012	36.63
	38	3	60749	13720	5548	15799	217530	35477	50682	36.63
	38	4	60215	24703	11498	56042	238870	34377	49110	36.63
	38	5	226119	40091	11078	107739	195199	34098	48712	36.63
	38	6	75133	24962	10772	42153	85525	30594	43706	36.63
	38	7	62843	15174	7626	100022	146295	30994	44278	36.63
	38	8	11084	3456	3399	3132	4219	2846	4066	36.63
	39	1	10007	3437	3350	4186	257688	29116	41595	36.66
	39	2	59653	11778	5943	40548	119653	32185	45979	36.66
	39	3	59999	13545	5542	15644	214857	35020	50029	36.66
	39	4	60290	24735	11503	56121	238965	34416	49166	36.66
	39	5	230827	40553	11004	107058	193845	33858	48369	36.66
	39	6	75095	24968	10768	42395	85431	30571	43674	36.66
	39	7	63086	15225	7639	100669	147031	31138	44483	36.66
	39	8	11097	3432	3404	3136	4228	2856	4080	36.66
	40	1	10024	3452	3350	4279	275818	29338	41912	36.69
	40	2	59707	11776	5919	40609	119786	32207	46011	36.69
	40	3	60650	13714	5554	15898	217791	35550	50787	36.69
	40	4	60305	24748	11481	56110	239053	34391	49130	36.69
	40	5	234576	40917	10965	106827	193116	33793	48276	36.69
	40	6	75152	24999	10779	42712	85516	30570	43672	36.69
	40	7	63367	15306	7662	101265	147820	31272	44675	36.69
	40	8	11106	3450	3387	3138	4225	2853	4077	36.69
